translation,modern_translation,bleu_score,bleurt_score,bert_score
一 定 要 疏 通 它 的 源 泉 ； 想 要 国 家 安 定 ， 一 定 要 厚 积 道 德 仁 义 。,一 定 会 沉 ��e 莫 缓 其 泉 源 ； 虽 有 思 虚 于 国 家 的 安 定 ， 一 定 要 积 庶 体 贵 的 人 的 行 为 方 式 。,0.1706424275057886,0.4674158096313476,0.7271116375923157
想 要 国 家 安 定 ，,考 虑 是 否 能 使 国 家 安 定 ， 那 么 他 就 会 考 虑 各 个 地 方 的 安 定 情 况 ； ,0.1250076305588977,0.4097180366516113,0.7003995776176453
想 要 国 家 安 定 ， 一 定 要 厚 积 道 德 仁 义 。,思 虑 对 护 国 的 安 定 ， 一 定 要 积 洽 他 们 的 仁 义 。,0.3156961170682442,0.6624714732170105,0.7908366322517395
一 定 要 厚 积 道 德 仁 义 。,一 定 要 积 底 层 的 人 才 能 够 推 行 。,3.1770419500663857e-78,0.4557008743286133,0.6800290942192078
源 泉 不 深 却 希 望 泉 水 流 得 远 ，,来 源 不 深 而 能 望 见 流 水 流 ， 是 因 为 是 来 自 天 也 。,6.373704167435469e-155,0.364246129989624,0.7141660451889038
源 泉 不 深 却 希 望 泉 水 流 得 远 ， 根 系 不 稳 固 却 想 要 树 木 生 长 ，,来 源 不 深 而 能 望 见 流 水 远  mountains ， 根 本 不 固 定 而 求 求 而 不 得 ， 这 就 是 人 生 的 根 基 。,5.92875507358065e-155,0.4661210775375366,0.681638240814209
源 泉 不 深 却 希 望 泉 水 流 得 远 ， 根 系 不 稳 固 却 想 要 树 木 生 长 ， 道 德 不 厚 实 却 想 要 国 家 安 定 ，,来 源 不 深 而 看 见 山 水 之 长 ， 根 本 不 固 定 而 求 求 而 不 得 ， 国 家 的 治 理 方 法 不 厚 而 许 自 问 ， 这 就 是 为 什,6.947803236777588e-155,0.4564419388771057,0.6806874871253967
源 泉 不 深 却 希 望 泉 水 流 得 远 ， 根 系 不 稳 固 却 想 要 树 木 生 长 ， 道 德 不 厚 实 却 想 要 国 家 安 定 ， 我 虽 然 最 愚 昧 无 知 ，,来 源 不 深 而 能 望 见 流 岸 远 处 ， 根 本 不 固 征 而 求 求 而 不 得 了 ， 没 有 深 厚 的 人 才 才 能,4.029634018367545e-155,0.2715985774993896,0.643057644367218
根 系 不 稳 固 却 想 要 树 木 生 长 ，,是 根 本 不 固 定 而 求 求 而 不 得 长 ， 是 因 为 不 承 认 自 身 本 能 的 而 不 能 够 受 够 长 。 ,3.912899894057541e-155,0.4109227061271667,0.6256413459777832
根 系 不 稳 固 却 想 要 树 木 生 长 ， 道 德 不 厚 实 却 想 要 国 家 安 定 ，,根 本 不 固 征 而 求 求 而 不 得 ； 国 家 的 人 民 不 固 征 而 考 虑 ， 而 不 是 权 衡 利 弗 焉 ； 是 为 了 缩 短 天 然 的 征 税 ，,3.803771581523221e-155,0.3552878201007843,0.6168652772903442
根 系 不 稳 固 却 想 要 树 木 生 长 ， 道 德 不 厚 实 却 想 要 国 家 安 定 ， 我 虽 然 最 愚 昧 无 知 ，,root 深 入 而 求 木 叶 长 ， 仁 义 不 深 而 考 虑 国 家 的 治 理 ， 虽 然 下 游 有 很 多 僻 稀 的 小 偷 ， 但 是 不 会 被 ��,5.618103537463914e-155,0.2305283546447754,0.6740552186965942
根 系 不 稳 固 却 想 要 树 木 生 长 ， 道 德 不 厚 实 却 想 要 国 家 安 定 ， 我 虽 然 最 愚 昧 无 知 ， 知 道 这 是 不 可 能 的 ，,root 深 入 而 求 木 叶 长 ， 仁 义 高 深 而 虚 而 考 虑 国 家 的 政 治 ， 虽 然 下 游 有 很 多 贼 奴 ， 知 彼,5.163365441390813e-155,0.2852799892425537,0.6643999218940735
道 德 不 厚 实 却 想 要 国 家 安 定 ，,国 家 的 政 权 不 太 厚 而 考,5.073857216936111e-155,0.2663317918777466,0.6674957275390625
道 德 不 厚 实 却 想 要 国 家 安 定 ， 我 虽 然 最 愚 昧 无 知 ，,国 家 的 政 权 不 厚 而 虚 妄 地 考 虑 ， 虽 然 处 在 下 权 力 不 均 的 地 方 ， 。,6.2964328672220525e-155,0.288675993680954,0.6697741746902466
道 德 不 厚 实 却 想 要 国 家 安 定 ， 我 虽 然 最 愚 昧 无 知 ， 知 道 这 是 不 可 能 的 ，,国 家 的 政 治 行 为 不 厚 而 考 虑 于 国 家 的 政 治 ， 虽 然 下 代 愚 昧 的 人 ， 知 归 服 乱 ，,7.429927488180797e-155,0.23722505569458,0.6810806393623352
道 德 不 厚 实 却 想 要 国 家 安 定 ， 我 虽 然 最 愚 昧 无 知 ， 知 道 这 是 不 可 能 的 ， 何 况 明 智 的 人 呢 ！,现 在 的 国 家 不 是 因 为 德 能 力 强 弱 而 考 虑 ， 虽 然 下 代 的 人 却 是 很 脍 炙 于 那 些 是 不 可 理 解,2.3173038277434625e-78,0.2964965105056762,0.6252025365829468
我 虽 然 最 愚 昧 无 知 ，,虽 然 在 下 面 的 人 也 是 很 吃 营  thinking 的 ， 但 是 他 还 是 �,4.336508547901975e-155,0.1427992880344391,0.615543007850647
我 虽 然 最 愚 昧 无 知 ， 知 道 这 是 不 可 能 的 ，,虽 然 在 下 面 有 杀 人 的 小 愚 昧 ， 知 道 他 不 可 以 ， 但 是 不 愿 意 抓 他 。,3.00466076572634e-78,0.2622469067573547,0.7151175141334534
我 虽 然 最 愚 昧 无 知 ， 知 道 这 是 不 可 能 的 ， 何 况 明 智 的 人 呢 ！,虽 然 下 来 来 到 下 游 地 区 的 小 游 览 ， 知 道 他 们 不 能 理 解 ， 但 是 在 那 些 明 哲 人 的 见 际 上 ， 他 们 还 是 能 理 解 得 到 很,1.7281650139551376e-78,0.2803808152675628,0.6378623247146606
知 道 这 是 不 可 能 的 ，,知 道 这 不 可 行 动 ， 不 行 动 。,4.173599304354612e-78,0.3959861993789673,0.7616704106330872
知 道 这 是 不 可 能 的 ， 何 况 明 智 的 人 呢 ！,能 理 解 的 人 也 不 可 读 ， 而 是 仍 在 明 圣 人 的 见 闻 中 。,6.627196503686015e-155,0.34095299243927,0.6450769901275635
何 况 明 智 的 人 呢 ！,但 是 在 明 圣 人 那 样 高 大 的 哲 学 思 考 。,1.1988328686372913e-231,0.3920143246650696,0.6130167841911316
国 君 掌 握 着 国 家 的 重 要 职 权 ，,人 民 护 着 那 些 重 要 的 国 家 文 物 ， 这 是 为 了 让 人 民 看 见 国 家 的 宝 贵 文 物 ， 这 就 象 是 让 人 民 看 见 天 神 的 宝 贵 文 物 了 。,1.4825355781803726e-78,0.5970946550369263,0.6617977023124695
国 君 掌 握 着 国 家 的 重 要 职 权 ， 据 有 天 地 间 重 大 的 地 位 ，,人 民 护 着 那 些 重 要 的 国 家 文 物 ， 但 是 居 住 地 方 的 人 才 有 限 ， 所 以 要 求 它 们 在 人 民 的 生 活 区 域 中 承 担 重 要 的 作 用 ， 这 就 称 之 为 重,4.472351341857583e-155,0.3728585839271545,0.6667022109031677
国 君 掌 握 着 国 家 的 重 要 职 权 ， 据 有 天 地 间 重 大 的 地 位 ， 处 于 天 地 间 至 尊 的 地 位 ， 应 推 崇 追 求 最 高 峻 的 皇 权 ，,人 民 护 着 那 些 重 要 的 政 权 权 贵 的 器 器 ， 在 自 己 的 社 会 区 域 中 统 一 天 下 ， 拥 有 极 端 崇 惡 天 的 崇,3.921139981608525e-155,0.2561186552047729,0.660830557346344
据 有 天 地 间 重 大 的 地 位 ，,在 人 民 的 圈 团 中 统 一 天 下 ， 这 是 最 大 的 ， 但 是 又 不 能 够 使 人 民 得 到 最 佳 行 为 方 式 。 ,3.540744402525828e-155,0.1652527004480362,0.5785220861434937
